id,type,topic,name,description,depends_on,aids,instruction
termo-sammensatt-overslagsberegning,skill,Termofysikk,Kombinere flere varmeberegninger i én oppgave,"Eleven kan kombinere effekt, tid, varmekapasitet og latent varme i én sammenhengende beregning i et praktisk scenario.",termo-varmekapasitetsberegninger;termo-latent-varme-beregninger,0,
termo-forklare-og-drofte,skill,Termofysikk,Forklare og drøfte termofysikk,"Eleven kan forklare på molekylnivå hva som skjer ved oppvarming, kompresjon eller ekspansjon, begrunne hvorfor varme ikke går spontant fra kaldt til varmt, og drøfte og sammenligne løsninger ut fra termofysikkens lover og et bærekraftsperspektiv.",termo-2-lov-entropi;termo-anvende-1-lov,0,
elektro-grunnstorrelser,concept,Elektrisitet,"Ladning, strøm, spenning og resistans","Eleven kan definere ladning, strøm, spenning og resistans, og forklare hvordan de fire størrelsene henger sammen.",,0,
elektro-ohms-lov,concept,Elektrisitet,Ohms lov,"Eleven kan gjøre rede for Ohms lov, og forklare hva som kjennetegner en ohmsk komponent til forskjell fra en ikke-ohmsk komponent.",elektro-grunnstorrelser,0,
elektro-kirchhoffs-lover,concept,Elektrisitet,Kirchhoffs lover,Eleven kan gjøre rede for Kirchhoffs 1. lov (strøm inn i et forgreiningspunkt er lik strøm ut) og Kirchhoffs 2. lov (summen av spenningsfall i en lukket masje er lik spenningen fra kilden).,elektro-grunnstorrelser,0,
elektro-seriekopling,concept,Elektrisitet,Seriekopling,"Eleven kan forklare at komponenter i serie har samme strøm gjennom seg, mens spenningen fordeles mellom dem.",elektro-grunnstorrelser,0,
elektro-parallellkopling,concept,Elektrisitet,Parallellkopling,"Eleven kan forklare at komponenter i parallell har samme spenning over seg, mens strømmen fordeles mellom dem.",elektro-grunnstorrelser,0,
elektro-energi-effekt,concept,Elektrisitet,Elektrisk energi og effekt,"Eleven kan gjøre rede for sammenhengen mellom elektrisk arbeid, effekt, tid og de elektriske grunnstørrelsene, uttrykt på flere ekvivalente måter.",elektro-ohms-lov,0,
elektro-resistivitet-effekttap,concept,Elektrisitet,Resistivitet og effekttap ved overføring,"Eleven kan forklare hvordan lengde, tverrsnitt og materiale i en leder påvirker resistansen, og hvorfor elektrisk energi overføres med høy spenning og lav strøm for å redusere effekttap.",elektro-ohms-lov,0,
elektro-maleinstrumenter,concept,Elektrisitet,Måleinstrumenter i en krets,"Eleven kan forklare hvorfor et voltmeter koples parallelt med høy indre resistans, og et amperemeter koples i serie med lav indre resistans, slik at målingen ikke forstyrrer kretsen.",elektro-seriekopling;elektro-parallellkopling,0,
elektro-ohms-lov-beregning,skill,Elektrisitet,Regne med Ohms lov,"Eleven kan regne ut spenning, strøm eller resistans i en enkel krets når de to andre størrelsene er kjent.",elektro-ohms-lov,0,
elektro-totalresistans-serie,skill,Elektrisitet,Beregne totalresistans i seriekrets,Eleven kan beregne og utlede samlet resistans når motstander står i serie.,elektro-seriekopling;elektro-ohms-lov-beregning,0,
elektro-totalresistans-parallell,skill,Elektrisitet,Beregne totalresistans i parallellkrets,"Eleven kan beregne og utlede samlet resistans når motstander står i parallell, inkludert i kretser som kombinerer serie- og parallellkoplinger.",elektro-parallellkopling;elektro-ohms-lov-beregning,0,
elektro-kirchhoffs-lover-anvendelse,skill,Elektrisitet,Anvende Kirchhoffs lover,"Eleven kan finne en ukjent gren- eller hovedstrøm, eller en ukjent spenning, i en sammensatt krets ved å bruke Kirchhoffs 1. og 2. lov.",elektro-kirchhoffs-lover;elektro-totalresistans-serie;elektro-totalresistans-parallell,0,
elektro-effekt-energiberegning-krets,skill,Elektrisitet,Beregne effekt og energi i kretser,"Eleven kan regne ut effekt og elektrisk arbeid i enkeltkomponenter og hele kretser, og regne om mellom energienheter som joule, wattimer og kilowattimer.",elektro-energi-effekt,0,
elektro-ladningstransport,skill,Elektrisitet,Beregne ladning som passerer et punkt,"Eleven kan regne ut hvor mye ladning, eller hvor mange elektroner, som har passert et punkt i en krets gitt strøm og tid.",elektro-grunnstorrelser,0,
elektro-analysere-maledata-resistans,skill,Elektrisitet,Analysere måledata for resistans,"Eleven kan plotte spenning mot strøm fra måledata, bruke stigningstallet til å bestemme resistansen, og vurdere om komponenten er ohmsk.",elektro-ohms-lov-beregning;prog-regresjon-funksjonsuttrykk,0,
elektro-utlede-kretsformler,skill,Elektrisitet,Utlede generelle kretsformler,"Eleven kan utlede et generelt uttrykk for total resistans eller effekt for n like motstander i serie eller parallell, ut fra Kirchhoffs og Ohms lov.",elektro-totalresistans-serie;elektro-totalresistans-parallell,0,
elektro-vurdere-og-forklare-kretser,skill,Elektrisitet,Vurdere og forklare kretser,"Eleven kan sammenligne hvordan ulike koplinger påvirker resistans, strøm og spenning, og forklare praktiske fenomener som sikringer og effekttap i ledninger, med Ohms og Kirchhoffs lover som begrunnelse.",elektro-totalresistans-serie;elektro-totalresistans-parallell;elektro-resistivitet-effekttap,0,
atom-tidlige-modeller,concept,Atommodeller,Daltons atommodell,"Eleven kan gjøre rede for opprinnelsen til atombegrepet og Daltons modell av atomet som en udelelig, massiv kule.",,0,
atom-thomsons-modell,concept,Atommodeller,Thomsons atommodell,"Eleven kan gjøre rede for Thomsons «rosinbolle»-modell, med elektroner inni en diffus positiv masse.",atom-tidlige-modeller,0,
atom-rutherfords-modell,concept,Atommodeller,Rutherfords atommodell og spredningsforsøket,"Eleven kan gjøre rede for Rutherfords atommodell med en liten, kompakt positiv kjerne omgitt av mest tomrom, og forklare hvordan spredningsforsøket ga resultater som motsa Thomsons modell.",atom-thomsons-modell,0,
atom-kjernens-bestanddeler,concept,Atommodeller,Atomkjernens bestanddeler,"Eleven kan gjøre rede for at atomkjernen består av protoner og nøytroner, og kjenner deres grunnleggende egenskaper.",atom-rutherfords-modell,0,
atom-rutherford-stabilitetsproblem,concept,Atommodeller,Rutherford-modellens stabilitetsproblem,"Eleven kan forklare hvorfor Rutherfords modell ikke kan forklare hvorfor atomer er stabile, siden en akselerert ladning klassisk sett skulle stråle ut energi.",atom-rutherfords-modell,0,
atom-foton,concept,Atommodeller,Foton og lys som partikkel,"Eleven kan forklare sammenhengen mellom fotonenergi, frekvens og bølgelengde, og hvorfor lys noen ganger må beskrives som partikler.",,0,
atom-bohrs-postulater,concept,Atommodeller,Bohrs postulater og energinivåer,"Eleven kan gjøre rede for Bohrs postulater om kvantiserte, stabile elektronbaner, og hvordan overgang mellom baner skjer ved absorpsjon eller utsending av et foton med bestemt energi.",atom-rutherford-stabilitetsproblem;atom-foton,0,
atom-emisjon-absorpsjonsspektre,concept,Atommodeller,Emisjons- og absorpsjonsspektre,"Eleven kan forklare hvordan et emisjonsspekter og et absorpsjonsspekter oppstår, og hvorfor de er unike for hvert grunnstoff.",atom-bohrs-postulater,0,
atom-schrodinger-heisenberg,concept,Atommodeller,Schrödingers atommodell og Heisenbergs uskarphetsrelasjon,"Eleven kan gjøre rede for hovedtrekkene i Schrödingers elektronskymodell med orbitaler som sannsynlighetsfordelinger, og forklare hva Heisenbergs uskarphetsrelasjon sier.",atom-bohrs-postulater,0,
atom-molekylare-energiniva,concept,Atommodeller,Molekylære energinivåer,"Eleven kan forklare at molekyler i tillegg til elektronoverganger har rotasjons- og vibrasjonsnivåer, typisk med mindre energiskala.",atom-bohrs-postulater,0,
atom-fotonenergi-bolgelengde-frekvens,skill,Atommodeller,"Regne med fotonenergi, bølgelengde og frekvens","Eleven kan regne om mellom energi, frekvens og bølgelengde til et foton, og avgjøre hvilken del av det elektromagnetiske spekteret det tilhører.",atom-foton;atom-bolgelengde-frekvens-spekter,0,
atom-energiniva-hydrogen,skill,Atommodeller,Beregne energinivå i hydrogen,"Eleven kan beregne energien til et gitt banenummer n i hydrogenatomet, eller finne n fra en oppgitt energi.",atom-bohrs-postulater,0,
atom-foton-fra-elektronovergang,skill,Atommodeller,Finne foton fra en elektronovergang,"Eleven kan finne energi, frekvens og bølgelengde til fotonet som absorberes eller sendes ut ved en overgang mellom to energinivåer i hydrogen, og avgjøre om det er absorpsjon eller emisjon.",atom-energiniva-hydrogen;atom-fotonenergi-bolgelengde-frekvens;atom-bolgelengde-frekvens-spekter,0,
atom-identifisere-overgang-fra-bolgelengde,skill,Atommodeller,Identifisere overgang fra bølgelengde,Eleven kan gå motsatt vei fra en oppgitt bølgelengde til å finne hvilke to energinivåer en overgang skjedde mellom.,atom-foton-fra-elektronovergang,0,
atom-flertrinnsoverganger,skill,Atommodeller,Beregne energi i flertrinnsoverganger,Eleven kan beregne energien i hvert delsteg av en trinnvis elektronovergang og vise at summen tilsvarer energien i en direkte overgang.,atom-foton-fra-elektronovergang,0,
atom-ioniseringsenergi,skill,Atommodeller,Beregne ioniseringsenergi,"Eleven kan beregne energien, frekvensen eller bølgelengden som trengs for å ionisere et atom fra grunntilstanden.",atom-energiniva-hydrogen;atom-grunntilstand-eksitert-tilstand,0,
atom-analysere-spektrallinjer-andre-stoffer,skill,Atommodeller,Analysere spektrallinjer for andre stoffer,"Eleven kan finne energidifferanser fra oppgitte bølgelengder for andre grunnstoffer eller molekyler enn hydrogen, uten å bruke en formel som kun gjelder hydrogen.",atom-foton-fra-elektronovergang;atom-molekylare-energiniva,0,
atom-forklare-observasjoner-stotter-modell,skill,Atommodeller,Forklare hvordan observasjoner støtter eller utfordrer atommodeller,"Eleven kan forklare hvordan konkrete eksperimentelle funn, som spredningsforsøket eller spektrallinjer, bekrefter eller motbeviser en gitt atommodell, sammenligne ulike atommodeller, og drøfte dem som forenklinger med ulikt gyldighetsområde.",atom-rutherfords-modell;atom-rutherford-stabilitetsproblem;atom-emisjon-absorpsjonsspektre;atom-schrodinger-heisenberg,0,Dette svarer direkte til kompetansemålet om å beskrive ulike atommodeller og drøfte hvordan observerbare effekter støtter eller utfordrer dem - be gjerne eleven argumentere for og imot flere modeller ut fra samme observasjon.
straling-sortlegeme-wien,concept,Stråling og klima,Sortlegemestråling og Wiens lov,"Eleven kan forklare at temperaturen til et legeme bestemmer intensiteten og fargesammensetningen på strålingen det sender ut, og kjenner Wiens forskyvningslov.",atom-bolgelengde-frekvens-spekter,0,
straling-stefan-boltzmann,concept,Stråling og klima,Stefan-Boltzmanns lov,"Eleven kan gjøre rede for Stefan-Boltzmanns lov, som knytter temperaturen til en overflate til den totale utstrålte effekten per areal.",straling-sortlegeme-wien,0,
straling-innstralingstetthet,concept,Stråling og klima,Innstrålingstetthet og avstandsloven,Eleven kan forklare hvordan strålingstettheten fra en kilde avtar med kvadratet av avstanden til kilden.,straling-stefan-boltzmann,0,
straling-albedo,concept,Stråling og klima,Albedo,"Eleven kan forklare hva albedo er, og hvordan overflater som snø, is og skyer påvirker hvor mye innstråling som reflekteres.",straling-innstralingstetthet,0,
straling-drivhuseffekten,concept,Stråling og klima,Drivhuseffekten,"Eleven kan forklare hvordan atmosfæren absorberer og sender tilbake langbølget stråling fra jordoverflaten, med en netto oppvarmende virkning.",straling-innstralingstetthet;straling-kortbolget-langbolget,0,
straling-ettlagsmodellen,concept,Stråling og klima,Ettlagsmodellen for jordas energibalanse,"Eleven kan gjøre rede for hvordan ettlagsmodellen kobler solinnstråling, albedo og emissivitet til likevektstemperaturer for jordoverflaten og atmosfæren, og kjenner modellens gyldighetsområde og svakheter.",straling-albedo;straling-drivhuseffekten;straling-emissivitet,0,
straling-tilbakekoplingsmekanismer,concept,Stråling og klima,Tilbakekoplingsmekanismer,"Eleven kan forklare hva en positiv eller negativ tilbakekoplingsmekanisme er i klimasystemet, med is-albedo-effekten som eksempel.",straling-ettlagsmodellen,0,
straling-aerosoler,concept,Stråling og klima,Aerosoler versus drivhusgasser,Eleven kan forklare forskjellen mellom den kortsiktige klimapåvirkningen fra aerosoler og den mer varige påvirkningen fra drivhusgasser.,straling-drivhuseffekten,0,
straling-habitabel-sone,concept,Stråling og klima,Habitabel sone,Eleven kan forklare hvordan avstanden til og temperaturen på en stjerne avgjør om en planet kan ha en overflatetemperatur forenlig med flytende vann.,straling-stefan-boltzmann;straling-innstralingstetthet,0,
straling-wiens-lov-beregninger,skill,Stråling og klima,Regne med Wiens lov,Eleven kan regne mellom temperatur og bølgelengden med maksimal utstråling for et sortlegeme.,straling-sortlegeme-wien,0,
straling-stefan-boltzmann-beregninger,skill,Stråling og klima,Regne med Stefan-Boltzmanns lov,"Eleven kan beregne utstrålt effekt, temperatur eller radius for en strålende overflate, som en planet eller en stjerne.",straling-stefan-boltzmann,0,
straling-innstralingstetthet-pa-avstand,skill,Stråling og klima,Beregne innstrålingstetthet på avstand,Eleven kan regne ut strålingstettheten fra en kilde med kjent temperatur og radius ved en gitt avstand.,straling-innstralingstetthet;straling-stefan-boltzmann-beregninger,0,
straling-lose-ettlagsmodellen,skill,Stråling og klima,Løse ettlagsmodellen,"Eleven kan finne temperatur, emissivitet eller albedo i ettlagsmodellen, også for andre himmellegemer eller hypotetiske scenarioer som en tidligere jord.",straling-ettlagsmodellen;straling-stefan-boltzmann-beregninger,0,
straling-beregne-albedo-fra-data,skill,Stråling og klima,Beregne albedo fra data,"Eleven kan beregne albedo fra målte inn- og utstrålingstettheter, og drøfte mulige kilder til avvik mellom målinger.",straling-albedo;straling-innstralingstetthet-pa-avstand,0,
straling-energiregnskap-store-systemer,skill,Stråling og klima,Sette opp energiregnskap for store systemer,"Eleven kan koble en energimengde til temperatur- eller faseendring i store systemer, som issmelting eller havoppvarming, ved hjelp av varmekapasitet og smeltevarme.",termo-varmekapasitetsberegninger;termo-latent-varme-beregninger;straling-ettlagsmodellen,0,
straling-lese-energistromdiagram,skill,Stråling og klima,Lese jordas energistrømdiagram,"Eleven kan lese og bruke et energistrømdiagram for jordas strålingsbalanse, og beregne en ny ubalanse når en eller flere parametere endres.",straling-ettlagsmodellen,0,
straling-habitabel-sone-beregning,skill,Stråling og klima,Beregne habitabel sone,Eleven kan utlede eller bruke en formel for grensene til en stjernes habitable sone gitt stjernens temperatur og radius.,straling-habitabel-sone;straling-innstralingstetthet-pa-avstand,0,
straling-drofte-klimamekanismer-og-pastander,skill,Stråling og klima,Drøfte klimamekanismer og klimapåstander,"Eleven kan forklare drivhuseffekten med egne ord, vurdere en klimapåstand kritisk, drøfte styrker og svakheter ved ettlagsmodellen, og drøfte klimamekanismer som skyer, aerosoler og tilbakekoplinger.",straling-drivhuseffekten;straling-ettlagsmodellen;straling-tilbakekoplingsmekanismer;straling-aerosoler,0,"Dette svarer til kompetansemålene om å vurdere endringer i jordas strålingsbalanse og om å vurdere påstander om energi og klima - bruk gjerne konkrete, samfunnsaktuelle påstander eleven må ta stilling til med fysisk begrunnelse."
kjerne-nuklidenotasjon,concept,Kjerner og stjerner,Atomkjerne og nuklidenotasjon,"Eleven kan forklare hva atomnummer og nukleontall betyr, og kan lese og skrive standard nuklidenotasjon for en isotop.",kjerne-isotop,0,
kjerne-masse-energi-ekvivalens,concept,Kjerner og stjerner,Masse-energi-ekvivalens,"Eleven kan gjøre rede for at masse er en form for energi, og at masse og energi kan omdannes til hverandre etter E=mc².",kjerne-nuklidenotasjon,0,
kjerne-bevaringslover-reaksjoner,concept,Kjerner og stjerner,Bevaringslover i kjernereaksjoner,"Eleven kan gjøre rede for hvilke størrelser (energi, bevegelsesmengde, ladning, nukleontall) som må være bevart før og etter en kjernereaksjon.",kjerne-nuklidenotasjon,0,
kjerne-fusjon-fisjon,concept,Kjerner og stjerner,Fusjon og fisjon,"Eleven kan forklare hva fusjon og fisjon er, og hvorfor begge prosessene kan frigjøre energi.",kjerne-bevaringslover-reaksjoner,0,
kjerne-bindingsenergi,concept,Kjerner og stjerner,Bindingsenergi og massedefekt,"Eleven kan forklare hvorfor en sammensatt atomkjerne veier mindre enn summen av delene, og hvorfor jern har den mest stabile kjernen per nukleon.",kjerne-masse-energi-ekvivalens;kjerne-fusjon-fisjon,0,
kjerne-stjerners-energikilde-likevekt,concept,Kjerner og stjerner,Stjerners energikilde og likevekt,"Eleven kan forklare balansen mellom gravitasjon og trykk som holder en stjerne stabil på hovedserien, drevet av fusjon.",kjerne-fusjon-fisjon;kraft-gravitasjonskraft,0,
kjerne-stjerners-endelikt,concept,Kjerner og stjerner,Stjerners endelikt etter masse,"Eleven kan gjøre rede for hvordan en stjernes masse avgjør om den ender som hvit dverg, nøytronstjerne eller svart hull.",kjerne-stjerners-energikilde-likevekt,0,
kjerne-nukleosyntese,concept,Kjerner og stjerner,Nukleosyntese,"Eleven kan forklare at grunnstoffer opp til jern dannes ved fusjon i stjerner, mens tyngre grunnstoffer dannes i supernovaer og sammensmeltninger av nøytronstjerner.",kjerne-bindingsenergi;kjerne-stjerners-endelikt,0,
kjerne-hr-diagrammet,concept,Kjerner og stjerner,HR-diagrammet,"Eleven kan forklare hva HR-diagrammet viser om sammenhengen mellom en stjernes temperatur, utstrålte effekt og type.",kjerne-stjerners-energikilde-likevekt,0,
kjerne-nuklidenotasjon-skrive,skill,Kjerner og stjerner,Skrive nuklidenotasjon,Eleven kan skrive korrekt nuklidenotasjon (atomnummer og nukleontall) for gitte isotoper eller grunnstoff.,kjerne-nuklidenotasjon,0,
kjerne-fullfore-reaksjonslikninger,skill,Kjerner og stjerner,Fullføre kjernereaksjonslikninger,"Eleven kan sette opp og fullføre en kjernereaksjonslikning ved bruk av bevaringslovene, og vurdere om en foreslått reaksjon er gyldig.",kjerne-bevaringslover-reaksjoner;kjerne-nuklidenotasjon-skrive,0,
kjerne-beregne-reaksjonsenergi,skill,Kjerner og stjerner,Beregne reaksjonsenergi,"Eleven kan beregne energien som frigjøres i fusjon, fisjon eller radioaktivt henfall, ut fra massedefekten i reaksjonen.",kjerne-masse-energi-ekvivalens;kjerne-fullfore-reaksjonslikninger,0,
kjerne-beregne-bindingsenergi,skill,Kjerner og stjerner,Beregne bindingsenergi,Eleven kan beregne bindingsenergien til en kjerne ut fra differansen mellom summen av enkeltpartiklenes masse og kjernens faktiske masse.,kjerne-bindingsenergi;kjerne-beregne-reaksjonsenergi,0,
kjerne-stjerneparametre-fra-straling,skill,Kjerner og stjerner,Finne stjerneparametre fra stråling,"Eleven kan bruke Wiens lov og Stefan-Boltzmanns lov på en stjerne til å finne temperatur, radius eller avstand, ut fra stjernens stråling.",straling-wiens-lov-beregninger;straling-stefan-boltzmann-beregninger;kjerne-stjerners-energikilde-likevekt,0,
kjerne-hr-diagram-og-levetid,skill,Kjerner og stjerner,Finne stjernelevetid fra HR-diagrammet,"Eleven kan plassere en stjerne i HR-diagrammet, og anslå eller beregne stjernens levetid på hovedserien gitt masse, sammensetning og utstrålt effekt.",kjerne-hr-diagrammet;kjerne-stjerners-energikilde-likevekt,0,
kjerne-storskala-energiomregning,skill,Kjerner og stjerner,Regne om storskala energimengder,"Eleven kan regne om mellom et energiforbruk, en tilsvarende masse, og antall fusjons- eller fisjonsreaksjoner som trengs for å dekke det.",kjerne-beregne-reaksjonsenergi,0,
kjerne-forklare-grunnstoffdannelse-stjernelivslop,skill,Kjerner og stjerner,Forklare grunnstoffdannelse og stjerners livsløp,"Eleven kan forklare hvordan grunnstoffer dannes i stjerner, supernovaer og kollisjoner mellom nøytronstjerner, og gjøre rede for en stjernes livsløp fra dannelse til endelikt avhengig av massen.",kjerne-nukleosyntese;kjerne-stjerners-endelikt,0,"Dette svarer direkte til kompetansemålet om fusjon og hvordan grunnstoff dannes når stjerner lever, kolliderer og dør - forvent en sammenhengende fortelling/forklaring, ikke bare enkeltfakta."
kjerne-drofte-kjernekraft-samfunn,skill,Kjerner og stjerner,Drøfte kjernekraft i samfunnet,Eleven kan diskutere fordeler og ulemper ved kjernekraft og fusjonskraft som energikilder i samfunnet.,kjerne-fusjon-fisjon,0,
samfunn-energikjede,concept,"Energi, klima og samfunn",Energikjede og tap,"Eleven kan forklare hvordan energi omdannes trinn for trinn gjennom et system, med tap i hvert ledd.",energi-effekt-virkningsgrad;termo-virkningsgrad,0,
samfunn-klima-vs-miljo,concept,"Energi, klima og samfunn",Klima versus miljø,"Eleven kan forklare forskjellen mellom begrepene klima og miljø, og hvordan de henger sammen.",straling-aerosoler,0,
samfunn-sette-opp-energikjede,skill,"Energi, klima og samfunn",Sette opp en energikjede,"Eleven kan sette opp energikjeden for en gitt energiteknologi, som biomasse, vannkraft eller kjernekraft, og forklare tapet i hvert ledd.",samfunn-energikjede,0,
samfunn-overslagsberegning-energiteknologi,skill,"Energi, klima og samfunn",Gjøre en overslagsberegning for en energiteknologi,Eleven kan gjøre en kvantitativ overslagsberegning (av Fermi-type) med realistiske tall for å anslå potensialet til en energiteknologi.,samfunn-sette-opp-energikjede,0,
samfunn-bruke-offisielle-datakilder,skill,"Energi, klima og samfunn",Bruke offisielle datakilder,"Eleven kan finne og bruke offisielle datakilder om energi og klima, og sammenligne dem med egne overslagsberegninger.",samfunn-overslagsberegning-energiteknologi,0,
samfunn-vurdere-energi-klimapastand,skill,"Energi, klima og samfunn",Vurdere en energi- eller klimapåstand,"Eleven kan vurdere en påstand om energi eller klima strukturert: identifisere relevante faktorer, hente eller beregne data, veie argumenter for og imot, og konkludere med en begrunnelse.",samfunn-bruke-offisielle-datakilder;straling-drofte-klimamekanismer-og-pastander;fag-vurdere-og-lage-modell,0,"Dette er en sentral, sammensatt sluttferdighet - la gjerne eleven møte en konkret, samfunnsaktuell påstand og be hen resonnere seg gjennom hele vurderingen, ikke bare gi et ferdig svar."
samfunn-sammenligne-energialternativer,skill,"Energi, klima og samfunn",Sammenligne energialternativer,"Eleven kan sammenligne to energialternativer kvantitativt, diskutere fordeler og ulemper opp mot hverandre, og trekke en begrunnet konklusjon.",samfunn-vurdere-energi-klimapastand,0,
samfunn-kildekritikk,skill,"Energi, klima og samfunn",Utøve kildekritikk om energi og klima,"Eleven kan utøve kildekritikk ved søk om energi- og klimaspørsmål, gjenkjenne interessekonflikt eller vinkling i en kilde, og vurdere ladede begreper som «grønnvasking» opp mot et tallgrunnlag.",samfunn-bruke-offisielle-datakilder,0,
samfunn-planlegge-fysikkutforskning,skill,"Energi, klima og samfunn",Planlegge en fysikkutforskning,"Eleven kan planlegge, gjennomføre og presentere en større utforskende oppgave i fysikk, som et forsøk, en modell eller en datainnhenting, og kombinere flere ferdigheter fra faget.",fag-planlegge-forsok;fag-trekke-konklusjoner-fra-data;fag-vurdere-og-lage-modell;samfunn-vurdere-energi-klimapastand,0,"Dette er en avsluttende, sammensatt ferdighet som gjerne trekker på flere andre deler av ferdighetstreet - be eleven skissere et helt undersøkelsesopplegg, ikke bare ett enkelt steg."
mengde-isolert-system,concept,Bevegelsesmengde,Isolert system,"Eleven vet at et isolert system er et system uten ytre krefter som virker på det, og at dette er forutsetningen for at bevaringslover, som bevaring av bevegelsesmengde, skal gjelde.",,0,
energi-konservativ-kraft,concept,Mekanisk energi,Konservativ kraft,"Eleven vet at en konservativ kraft er en kraft der arbeidet bare avhenger av start- og sluttposisjon og ikke av veien imellom, og at mekanisk energi nettopp er bevart når bare konservative krefter gjør arbeid.",,0,
kraft-normalkraft,concept,Krefter,Normalkraft,Eleven vet at normalkraften er kraften en flate utøver vinkelrett på seg selv på et legeme som ligger på eller presses mot flaten.,,0,
kjerne-isotop,concept,Kjerner og stjerner,Isotop,Eleven vet at isotoper er atomer av samme grunnstoff med ulikt antall nøytroner.,,0,
atom-bolgelengde-frekvens-spekter,concept,Atommodeller,"Bølgelengde, frekvens og elektromagnetisk spekter","Eleven vet at bølgelengde og frekvens beskriver elektromagnetisk stråling og henger sammen gjennom c=λf, og at det elektromagnetiske spekteret er hele området av bølgelengder og frekvenser fra radiobølger til gammastråling.",,0,
straling-emissivitet,concept,Stråling og klima,Emissivitet,Eleven vet at emissivitet er et tall mellom 0 og 1 som beskriver hvor effektivt en overflate stråler ut energi sammenlignet med et ideelt sortlegeme ved samme temperatur.,,0,
krefter-vektor-generelt,concept,Krefter,Vektor,"Eleven vet at en vektor er en størrelse som har både størrelse og retning, i motsetning til en skalar som bare har størrelse.",,0,
atom-grunntilstand-eksitert-tilstand,concept,Atommodeller,Grunntilstand og eksitert tilstand,"Eleven vet at grunntilstanden er den laveste energitilstanden til et atom, og at en eksitert tilstand er enhver tilstand med høyere energi som et elektron kan eksiteres til.",,0,
kraft-snordrag-trinse,concept,Krefter,Snordrag og trinse,"Eleven vet at snordrag er strekkraften som overføres gjennom en snor eller et tau mellom to legemer, og at en trinse er et ideelt, friksjonsfritt og masseløst hjul som endrer retningen på snordraget uten å endre størrelsen.",,0,
straling-kortbolget-langbolget,concept,Stråling og klima,Kortbølget og langbølget stråling,"Eleven vet at sola i hovedsak sender ut kortbølget stråling (synlig lys og UV), mens jorda stråler ut langbølget stråling (infrarødt), og at denne asymmetrien er selve mekanismen bak drivhuseffekten.",atom-bolgelengde-frekvens-spekter,0,
